Player_id,Short_name,Player_position,Nationality_id,Club_team_id,Overall
208364,Clinton Mata,"CB, RB",98,66,77
201455,G. Kondogbia,"CB, CDM, CM",105,219,78
241461,Ferran Torres,"LW, RW, ST, LM",45,241,83
250941,D. Köhn,"LB, LM",21,1831,75
212045,C. Højer,"LB, CB, LM",13,101037,73
257876,N. Seiwald,"CDM, CM, CB",4,112172,77
234112,Dodô,"RB, RM",54,110374,78
206467,A. Pléa,"ST, CAM, LW",18,247,78
255878,G. Martirena,"RB, RM",60,101085,75
228520,Chimy Ávila,"RM, ST, RW",52,449,74
259789,K. Zenón,"LM, CM, LW",52,1877,75
229391,Palhinha,"CDM, CM",38,18,83
235805,F. Chiesa,"RM, LM, ST, RW",27,9,81
232223,K. Tsimikas,"LB, LM",22,52,77
193348,X. Shaqiri,"CAM, RW, CM",47,896,78
230234,Jorge Andrão,"CDM, CM",54,567,79
256107,A. Johnston,"RB, RM",70,78,78
207494,J. Lingard,"CAM, ST, CM",14,982,74
243606,K. Lewis-Potter,"LB, LM",14,1925,76
205678,E. Višća,"RM, LM, RW",8,436,78
242380,Stephen Eustáquio,"CDM, CM, CB",70,236,77
239361,D. de Wit,"CAM, CM",34,1903,72
240753,A. Gouiri,"ST, CAM",97,219,79
258714,E. Valeri,"LB, LM",27,50,75
73374,C. Uche,"ST, CAM, CM",133,1799,76
225953,S. Bergwijn,"LM, LW",34,607,80
205531,V. Verre,"CM, CAM",27,1843,73
268534,A. Diouf,"CM, CDM, CAM",18,44,75
206113,S. Gnabry,"LM, RM, ST, CAM",21,21,82
230437,Elias Fontoira,"CDM, CM",54,1048,74
204688,S. Schwab,"CM, CDM",4,576,73
229788,Rubén Alcaraz,"CM, CDM",45,110832,71
248053,S. Arzamendia,"LB, LM",58,101083,73
192505,R. Lukaku,ST,7,48,84
229891,J. Ryerson,"RB, LB, RM",36,22,79
241721,Rafael Leão,"LW, LM",38,47,84
231227,N. Dorsch,"CDM, CM, CB",21,111235,74
152908,A. Young,"RB, LB, RM",14,94,73
209236,Guilherme,"CDM, CM",182,,77
227174,M. Cash,"RB, RM",37,2,79
229984,B. Chilwell,"LB, LM",14,76,77
243812,Rodrygo,"RW, ST, RM",54,243,85
263781,Vanderson,RB,54,69,77
199792,A. Christiansen,"CAM, CM",13,320,72
263041,A. Prass,"LB, LM, CM, LW",4,10029,74
226491,K. Tierney,"LB, LM",42,78,77
251615,Francisco Moura,"LB, LM",38,236,78
261616,Q. Merlin,"LB, LM",18,74,76
190815,D. Blind,"CB, LB",34,110062,77
262525,L. McCowan,"CM, CAM",42,78,73
191627,M. Rits,"CM, CDM",7,229,72
239028,A. Koita,"LM, LW, RM",127,278,75
253109,J. Veerman,"CM, CDM, CAM",34,247,79
230899,A. Lookman,"ST, CAM",133,39,84
240130,Éder Militão,CB,54,243,84
214040,F. Fabra,"LB, LM",56,1877,73
226376,Kaku,"CAM, RM, CM",58,111701,79
233061,M. Pereira Lage,"LW, LM, ST",38,110329,75
244874,F. Ranocchia,"CM, CDM, CAM",27,1843,72
199564,Sergi Roberto,"CDM, CM",45,1745,77
205452,A. Rüdiger,CB,21,243,86
221363,D. van de Beek,"CAM, CM",34,110062,76
209620,R. Baba,"LB, LM",117,393,76
253396,G. Simeone,"RM, ST, LM, RW",52,240,81
247030,P. Ševčík,"CM, CDM",12,266,74
198657,J. Svensson,RB,36,327,75
253473,S. Ricci,"CDM, CM",27,47,78
243282,D. McNeil,"LM, CAM, RM, LW",14,7,78
219789,H. Traoré,"RB, RM",126,111817,79
246928,Iván Martín,"CM, CDM, CAM",45,110062,77
215998,I. Fernández,"CM, CAM, RM",52,1876,75
254159,Z. Nagy,"LM, LB, LW",23,,73
253908,M. Luna Diale,"CM, ST",52,112689,72
239613,M. Pessina,"CM, CAM, CDM",27,111811,76
272926,L. Bergvall,"CM, CDM, CAM",46,18,77
204105,K. Lala,"RB, RM",18,378,76
244622,Puado,"ST, LM, CAM",45,452,78
235926,M. Zaracho,"CM, CAM, RM",52,101085,75
205726,G. Brugman,"CM, CDM",60,114162,73
226517,H. Hajradinović,"CM, CAM",8,111339,76
216036,R. Delgado,"LB, CB",52,111710,71
212476,Medrán,"CM, CDM, CAM",45,112096,77
208670,H. Ziyech,"RM, CAM, RW",129,,78
237383,A. Bastoni,CB,27,44,87
186190,P. van Aanholt,LB,34,100646,72
252802,W. Singo,"CB, RB",108,325,80
232839,M. Muheim,"LB, CB, LM",47,28,75
274915,E. Diouf,"LB, LM",136,19,75
253162,H. Nicolussi Caviglia,"CDM, CM",27,110374,75
190972,E. Salvio,"RM, LM, RW",52,110395,76
238235,H. Vetlesen,"CDM, RW, RM",36,231,71
211378,J. Irvine,"CM, CDM",195,110329,75
262842,M. Baturina,"CAM, CM",10,1745,78
231390,Diogo Gonçalves,"LM, CM, CAM, LW",38,111065,74
226790,W. Ndidi,"CDM, CM, CAM",133,327,76
237043,R. Alvarado,"RM, LM, RW",83,,78
238067,N. Zaniolo,"RM, RW, ST",27,55,76
210697,C. Nørgaard,"CDM, CM",13,1,80
262411,Miguel Crespo,"CM, CDM",38,101014,73
193301,A. Lacazette,ST,18,131798,79
244287,M. Vrousai,"RB, RM",22,744,72
212096,V. Grifo,"LM, CAM, LW",27,25,80
216475,Morales,"ST, LM, LW",45,1853,74
225439,R. Mandragora,"CM, CDM",27,110374,77
259240,A. Wharton,"CDM, CM",14,1799,79
235997,Fran Beltrán,"CM, CDM",45,450,78
216385,R. Ortiz,"CDM, CB, CM",58,101108,70
184941,A. Sánchez,"ST, CAM",55,481,76
258683,I. Ilić,"CM, CDM, CAM",51,54,76
243580,L. Openda,ST,7,45,83
237239,E. Bardhi,"CAM, CM, LM",19,101033,74
244205,M. Salas,"ST, LW, RW, CAM",52,1876,76
232440,Caio Henrique,"LB, LM",54,69,77
246885,N. Capaldo,"CM, CDM, RB",52,28,73
246147,M. Greenwood,"RM, CAM, RW",14,219,82
258976,F. Parisi,"LB, RB, LM",27,110374,75
204970,F. Thauvin,"ST, RW, CAM",18,64,76
256948,C. Tzolis,"LM, LW",22,231,80
255925,S. Montiel,"LM, RW, RM, LW",52,110093,75
209846,C. Günter,"LB, LM",21,25,77
277439,V. Brazhko,"CDM, CM, CB",49,101047,75
251852,K. Adeyemi,"RM, LW, CAM, RW",21,22,81
242664,A. Saelemaekers,"RM, LM, RW",7,47,79
193283,T. Delaney,CDM,13,819,75
212501,L. Dendoncker,"CM, CDM, CB",7,110827,75
224030,M. Lopez,"CM, CDM",18,111817,76
232999,T. Adams,"CDM, CM",95,1943,79
205633,L. Castro,"CAM, CM",52,101084,72
270670,F. Chaïbi,"CAM, LW, CDM, CM",97,1824,74
230250,Emilio Piodão,"CDM, CM",54,1629,75
260466,İ. Yüksek,"CDM, CM",48,326,77
244399,T. Cognat,"CM, CDM, CAM",18,324,75
221908,L. Morgan,"ST, LM, CAM",42,689,73
208920,N. Aké,"CB, LB, LM",34,10,83
235374,M. Lazzari,"RB, RM",27,46,78
255928,M. Diomande,"CDM, CM",108,86,74
205566,Alberto Moreno,LB,45,1745,75
230241,Enzo Chissano,"LB, RB, CB, LM",54,383,77
266097,Geny Catamo,"RM, LM, CAM, RW",130,237,78
259716,D. Svensson,"LB, CM, LM",46,22,77
244634,S. Sohm,"CM, CDM, CAM",47,110374,74
207790,K. Ayhan,"RB, CB, CDM",48,325,76
215270,L. Zelarayán,"CAM, ST, LM",3,111022,79
172522,D. Wass,"CM, CDM",13,269,71
229723,M. Jensen,"CM, CDM",13,1925,77
241856,Manu Morlanes,"CM, CDM",45,453,77
263617,Beñat Prados,"CDM, CM, CB",45,448,78
213242,A. Tameze,"CDM, CM, CB",18,54,74
244889,C. Vanhoutte,"CDM, CM",7,72,77
230384,Nailton Suzuki,"CAM, ST, CM",54,1035,81
271121,Q. Hartman,"LB, LM",34,1796,77
232498,Isi,"CAM, RM, ST, CM",45,480,81
198451,Dani Rodríguez,"CAM, LM, RM, CM",45,453,76
204612,O. Selnæs,"CM, CDM",36,298,72
254789,S. Mijnans,"CAM, CM",34,1906,75
257866,N. Fernández,"RM, CAM, ST, RW",52,112828,75
254796,N. Madueke,"RW, RM",14,1,80
203864,B. Zuculini,"CM, CDM",52,101085,72
208480,Chow Tim,"CM, CDM",213,116360,72
203362,M. Elyounoussi,"RM, LM, CAM, RW",36,819,76
228708,L. Martínez Quarta,CB,52,1876,77
233585,Lincoln,"CAM, LM, LB, CM",54,717,73
277179,Fermín,"CAM, CM, LW, ST",45,241,80
216547,Rafa,"CAM, ST, LM",38,327,82
226537,V. Janssen,"ST, CAM, CM",34,230,77
190199,Óscar Sielva,"CM, CDM",45,110839,72
275976,M. Abu Fani,"CM, CDM",26,1874,75
260876,M. Kjaergaard,"CM, CDM, CAM",13,191,73
277283,J. Hinshelwood,"CDM, RB, LB, RM",14,1808,75
230184,Diego Essler,"LB, LM",54,1035,79
211256,N. Tagliafico,"LB, LM",52,66,78
239977,N. Kühn,"RW, RM",21,1745,78
243586,A. El Kaabi,ST,129,280,80
173030,Ó. Trejo,"CAM, ST, CM",52,480,71
228595,G. Prömel,"CM, CDM",21,10029,75
226045,J. Gallardo,"LB, LM, LW",83,,75
246297,H. Abdelli,"CAM, CM",97,1530,76
230431,Sidney Pessinho,"CDM, CM",54,1048,77
244257,J. Burkardt,ST,21,1824,82
245058,O. Kiteishvili,"CAM, CM",20,209,75
236629,C. Operi,"LB, LM",108,101014,74
202078,D. Nagbe,"CM, CDM",95,687,75
242534,C. Cásseres Jr,"CDM, CM",61,1809,74
253306,M. Ugarte,"CDM, CM",60,11,79
192451,G. Carey,"CM, CAM, LW",25,621,68
234457,O. Etebo,"CDM, CM",133,101025,71
230417,Edercinho Sepa,"CDM, CM",54,517,74
258371,Pep Chavarría,"LB, LM",45,480,77
241236,A. Semenyo,"RM, LM, RW",117,1943,80
253287,G. Neves,"CDM, CM",60,101083,75
237681,T. Kubo,"RM, RW",163,457,82
264309,A. Güler,"RM, CAM, RW",48,243,81
220093,H. Hateboer,"CB, RB",34,74,76
262088,H. Haraldsson,"CAM, LM, CM",24,65,78
264652,B. Barcola,"LW, RW, LM",18,73,84
213209,K. Acosta,"CDM, CM",95,693,71
244973,M. Ruiz,"CM, CAM, CDM",83,,75
199189,R. Barkley,"CM, CAM",14,2,77
208919,R. Gauld,"LW, ST, RW, LM",42,101112,78
232487,W. Endo,"CDM, CM",163,9,79
271400,Igor Paixão,"LM, LW",54,219,80
226096,Rômulo,"RW, RM, CM",54,116360,75
200759,J. Schlupp,"LB, CM, LM, LW",117,1792,73
236883,M. Anderson,"CM, LM, RM, CAM",24,710,71
230239,Claudiano Sobrino,"CDM, CM",54,517,74
192636,David Simão,"CM, CDM",38,112513,73
214436,P. Díaz,CB,55,1876,76
232905,J. Ito,"RM, RW",163,673,77
215531,D. Türüç,"RM, CM, RW",48,101014,73
226797,V. Malcorra,"CAM, LM, CM",52,110580,76
257290,João Mário,"RB, RM",38,45,77
220714,P. Billing,"CM, CAM, CDM",13,1516,75
227678,E. Konsa,"CB, RB, RM",14,2,82
224982,A. Palumbo,"CAM, CM",27,1843,74
271145,Abel Bretones,"LB, LM",45,479,75
236075,Enzo Merques,"LB, LM",54,1048,73
245035,C. Gomes,"CDM, CM",18,1843,73
236898,M. Aebischer,"CM, CDM",47,110738,74
251011,Kirian,"CM, CDM, CAM",45,472,76
229010,S. Amallah,"CAM, CM, LM, ST",129,,72
246685,L. Davis,"LB, LM",14,94,76
258208,O. Lingr,"LM, CAM, ST, LW",12,698,72
204497,K. Stöger,"CAM, CM",4,23,76
245253,L. Barreiro,"CM, CDM, CAM",31,234,77
254551,G. Mikautadze,ST,20,483,77
213613,S. Gustafson,"CM, CDM",46,711,72
241852,M. Diaby,"RM, RW",18,607,84
254142,J. Bell,"CDM, CM",198,300,74
231677,M. Rashford,"LM, LW, ST",14,241,80
255487,S. Bendebka,"CDM, CM, CAM",97,112390,72
226110,N. Pépé,"RM, ST, RW",108,483,80
234943,F. Neuhaus,"CM, CAM, CDM",21,23,75
245209,M. Sadílek,"CDM, CM",12,266,76
248050,H. Burrows,"LB, LM",14,1794,74
211748,K. Demirbay,"CDM, CM, CAM",21,131174,74
242725,K. Thorstvedt,"CM, CAM",36,111974,75
235883,R. Sessegnon,LB,14,144,75
234236,P. Schick,ST,12,32,85
245538,K. Furuhashi,ST,163,88,75
248166,L. Johnsen,"CM, CDM",36,320,73
239482,Galeno,"LM, LW",54,112387,81
234171,R. Sallai,"RM, CAM, RB, RW",23,325,78
225475,Hernani,"CDM, CM, CAM",54,50,75
268756,D. Casiraghi,"CM, CAM",27,112494,72
219951,A. Salétros,CM,46,433,73
224309,Joan Jordán,"CM, CDM, CB",45,481,76
189271,F. Coquelin,"CM, CDM",18,71,75
257400,Y. Ayari,"CM, CDM",46,1808,75
259233,I. Moriba,CM,118,450,78
206006,E. Alioski,"LB, LM",19,10032,68
226508,G. Taylor,"LB, LM",42,393,74
229343,Wanderson,"LB, LM",54,1474,73
193254,C. Trimmel,"RB, RM",4,1831,75
252935,L. Fernández,"CAM, ST",60,101110,78
257057,A. Onana,"CDM, CM",7,2,79
255074,A. Bondarenko,"CAM, CM, CDM",49,101059,77
246430,D. Vlahović,ST,51,45,82
236987,B. Kamara,"CDM, CM",18,2,83
243646,B. Nygren,"CM, RW, LW, CAM",46,78,73
270039,Diego Moreira,"LM, LB, RM",7,76,77
262118,T. Livramento,"RB, LB, RM",14,13,80
259307,M. Gusto,"RB, RM",18,5,79
241390,E. Elmas,"LM, LW, CM",19,48,77
214006,Y. Candelo,"RM, RB, RW",56,101099,71
268802,F. Miretti,"CM, CDM, LM, CAM",27,45,74
212245,Y. Gerhardt,"CM, LM, CDM, CAM",21,175,75
261143,M. Bulat,"CM, CDM, CAM",10,114326,69
204838,R. Jiménez,ST,83,144,77
210739,C. Nielsen,"CDM, CM",13,232,70
245597,Víctor Gómez,"RB, RM",45,1896,76
275353,Z. El Ouahdi,"RB, RM, RW",129,673,76
251116,T. Holeš,"CB, CDM",12,266,76
243249,J. Ekkelenkamp,"CM, LM, CAM",34,55,74
228151,J. Cullen,"CDM, CM",25,1796,76
207421,L. Trossard,"LW, ST, LM",7,1,83
246113,Adrià Pedrosa,"LB, LM",45,468,75
237937,F. Myhre,"CM, RB, RM",36,919,74
237477,M. Tavernier,"LM, RM, CAM, LW",14,1943,76
273883,C. Casadei,"CM, CDM",27,54,74
232411,C. Nkunku,"CAM, LM, ST, CM",18,47,81
236556,M. Hongla,"CM, CDM, CB",103,110832,71
236822,G. Gudmundsson,"LB, LM, CB",46,8,77
238616,Pedro Neto,"RM, LM, ST, RW",38,5,80
227884,B. Osayi-Samuel,"RB, RM",133,88,76
230977,M. Almirón,"RW, RM, CAM",58,112885,76
240451,J. Beste,"LM, LB, LW",21,25,76
196432,E. Pérez,"CDM, CB",52,1876,74
234579,J. Quiñones,"ST, LW, LM",83,112391,80
256632,Luis Henrique,"RM, LM, RW",54,44,78
224394,Fábio Martins,"LM, LW, LB",38,113222,76
251805,J. Timber,"RB, LB, CB, RM",34,1,82
232639,R. Doan,"RM, CAM, RB",163,1824,82
226789,A. Fulgini,"CAM, CM",18,112393,73
236792,T. Souček,"CDM, CM",12,19,78
259075,Yan Couto,"RB, RM",54,22,77
195365,K. Kampl,"CM, CDM",44,112172,77
240740,C. Hudson-Odoi,"LM, LW",14,14,78
210537,R. Steffen,"RW, RM",47,10032,75
236668,G. Rojas,"LM, LB, LW",52,101085,74
235167,V. Janelt,"CM, CDM",21,1925,76
195033,M. Leckie,"CM, LM, CAM",195,112224,70
239373,Z. Flemming,ST,34,1796,73
220175,O. Kemen,"CM, CDM, RB, CAM",103,101014,72
162347,João Moutinho,"CM, CDM",38,1896,77
211504,L. Baker,"CM, CDM, CAM",14,1806,70
258890,F. Dele-Bashiru,"CAM, CM",133,46,73
263287,I. Schranz,"LM, RM, CAM, LW",43,266,73
236920,J. Kluivert,"CAM, LM, CM",34,1943,79
215193,L. Menossi,"CM, RM, CDM, RW",52,111022,73
217036,Álex Moreno,"LB, LM",45,110062,77
245461,F. Colidio,"ST, LW, CAM",52,1876,76
202489,D. Bisoli,"CM, CDM",27,110915,72
236045,Reinildo,"LB, CB, LM",130,106,79
205343,J. Akpa Akpro,"CM, CDM",108,206,72
236632,David Neres,"LW, LM",54,48,81
223105,N. Oroz,"CM, RM, LM, RW",52,111019,73
146562,Santi Cazorla,"CAM, CM, LM",45,110827,75
231044,J. Aribo,"CM, ST, CAM",133,17,73
210831,B. Verstraete,"CM, CDM",7,100087,71
222357,B. Embolo,ST,47,74,77
244176,D. Undav,"ST, CAM",21,36,80
260593,G. Abrego,"CM, CDM, CAM",52,111706,72
252440,N. Zortea,"RM, RB",27,189,74
278349,D. Huijsen,CB,45,243,82
230225,Heberto Gaúcho,"CB, CDM",54,1035,80
181872,A. Vidal,"CM, CAM, CDM",55,110980,73
220793,D. Sánchez,CB,56,325,82
226431,Leonardo Lopes,"CM, CDM, CB",38,674,70
237183,M. Rojas,"RW, CAM, RM",58,111140,74
237841,A. Murillo,"RB, CB, RM",87,219,76
205369,R. Schoofs,"CM, CDM, CAM",7,2014,76
224841,K. Diks,"CB, LB, RB",160,23,74
252027,A. Vranckx,"CM, CDM",7,111974,74
220834,Marco Asensio,"RW, CAM, ST, RM",45,326,80
220075,M. Kanno,"CM, CDM, CAM",183,605,72
278016,Murillo,CB,54,14,83
268804,Mario Gila,CB,45,46,79
221969,F. Mladenović,"LB, LM",51,1884,72
186146,D. Welbeck,ST,14,1808,78
270633,R. Flamingo,CB,34,247,77
228941,André Silva,ST,38,468,76
264293,H. Diarra,"CM, CAM",136,106,77
243593,A. Laurienté,"LW, LM",18,111974,80
244108,Hong Hyeon Seok,"CAM, CM",167,71,73
235945,Marc Roca,"CDM, CM",45,449,78
233178,M. Köhlert,"LB, LM",21,269,72
204542,Y. Yotún,"CM, CDM, LM",59,111013,70
213301,S. Horvath,"CM, CDM",4,252,72
190813,S. El Shaarawy,"LM, LW, CAM",27,52,79
257470,A. Elanga,"RW, RM",46,13,81
216549,A. Sørloth,"ST, RW, RM",36,240,84
270068,Cadu,"LM, RM, RB, LW",54,1874,74
233478,M. Zajc,"CM, CAM",44,211,72
257345,A. Dedić,"RB, LB, RM",8,234,74
256341,Francho Serrano,"CM, RB, CDM",45,244,72
240992,N. Estévez,"CDM, CM",52,50,71
235389,C. Rodríguez,"CAM, CM",83,,76
244373,V. Buyalskyi,"CAM, CM, CDM",49,101047,76
243657,J. Garner,"CDM, CM",14,7,76
272350,A. Lescano,"CM, CAM, RW",52,111019,73
225523,Lekue,"RB, LB, RM",45,448,75
199422,J. Clasie,"CDM, CM",34,1906,79
232446,K. Kairinen,"CM, CDM",17,267,75
240915,Juan Miranda,"LB, LM",45,189,76
220710,H. Wilson,"RM, RW",50,144,76
256903,Gonçalo Ramos,ST,38,73,80
242332,G. Busio,"CM, CAM",95,205,74
255654,P. Kalulu,"CB, RB",18,45,80
227508,Melero,"CM, CAM",45,100888,72
256949,A. Grønbæk,"CAM, CM, LM, ST",13,110556,74
237496,D. Mihailovic,"CAM, CM",95,111651,75
234730,V. Rosier,"RB, RM",18,479,77
228593,V. Sierro,"CM, CDM, CAM",47,111674,75
234742,H. Barnes,"LW, LM",14,13,80
255223,A. Adli,"ST, LM, CAM",129,1943,78
206590,Moi Gómez,"CM, LM, RM, LW",45,479,77
70419,Italo,"CM, CDM",54,1478,70
203574,J. Stones,"CB, RB",14,10,82
222028,J. Weigl,"CDM, CM, CB",21,112391,78
262745,N. El Aynaoui,"CM, CDM",129,52,77
237424,Paik Seung Ho,"CDM, CM",167,88,72
270728,Carlos Romero,"LB, LM, LW",45,452,75
229528,M. Matviienko,"CB, LB, RB",49,101059,77
235432,M. Munetsi,"CM, CAM, RW",148,110,76
247729,André Almeida,"CAM, ST, CM",38,461,75
217826,J. Laurent,"CDM, CM, CAM",14,1796,73
228881,D. Calabria,RB,27,1884,78
231447,D. Malen,"RM, RW, LM",34,2,79
252711,A. Abdi,"LB, LM",145,72,76
256051,M. Núñez,"CM, CDM",55,94,73
210243,Ricardo Pereira,"RB, LB",38,95,74
200260,S. Berghuis,"RW, CAM, RM",34,245,78
228946,M. Svanberg,"CM, CDM",46,175,76
239016,D. Schmid,"LB, LM",47,896,74
260523,P. Aaronson,"CM, CDM",95,694,75
231612,R. Del Castillo,"RW, RM",18,378,76
255971,S. Hezze,"CDM, CM",52,280,78
252909,Antonio Sánchez,"RM, CM, RB",45,453,73
265459,T. Morton,"CDM, CM",14,66,74
223755,M. Ritter,"CAM, CM, CDM",21,29,71
198164,Jonathan Viera,"CAM, CM, LM",45,472,72
238900,E. Demirović,ST,8,36,80
230217,Mauri Borgho,"RB, CDM, RM",54,598,74
267594,D. Jurásek,"LB, LM",12,327,73
77673,T. Fruk,"CAM, ST, CM",10,,75
184432,Azpilicueta,"CB, RB",45,481,78
258937,Aimar Oroz,"CM, CAM, LM",45,479,77
254088,Amad,"CAM, RW, RM, CM",108,11,79
235407,S. Özcan,"CDM, CM, CB",48,22,75
204699,L. Melgarejo,"LW, LM, ST",58,111008,74
239529,F. Onyeka,"CM, CDM",133,1925,74
277954,K. Yıldız,"CAM, LM, LW, CM",48,45,79
262113,N. Zalewski,"LM, RM, RB, LB",37,39,76
246242,B. Dia,"ST, CAM",136,46,80
239368,M. Bakker,"LB, LM, RM",34,39,75
205119,S. Rodríguez,"CM, CDM, CAM",60,15029,75
239782,B. Acosta,"CM, CDM",81,114162,70
236461,J. Mateta,ST,18,1799,82
243630,J. David,ST,70,45,82
193474,I. Gueye,"CDM, CM",136,7,79
260592,B. Šeško,ST,44,11,80
212226,D. Nistor,"CAM, CM, ST",39,110751,72
242458,A. Dovbyk,ST,49,52,83
226677,J. Bacuna,"CDM, LM, CM",85,110776,69
253304,N. Fernández,"CM, CDM, CAM",60,111706,71
235173,I. Sangaré,"CDM, CM",108,14,77
240040,C. Holse,"CAM, RM, CM",13,748,74
253133,A. Beck,"CM, CAM, RM",21,111235,73
272600,Marc Casadó,"CDM, CM",45,241,79
238058,C. O'Hare,"CAM, LM, CM",14,1794,73
234488,M. Rygaard,"CAM, CM",13,711,71
262402,Sergi Cardona,"LB, LM",45,483,79
247861,A. Čerin,"CM, CDM",44,1884,74
243256,O. Pikhalyonok,"CM, CAM, CDM",49,101047,75
241238,J. Deminguet,"CM, CDM",18,68,72
262500,Olasagasti,"CM, CDM",45,1853,74
242287,F. Ortega,"LB, LM",52,280,73
211857,Álex Muñoz,"LB, CB",45,1861,73
208830,J. Vardy,ST,14,111434,76
255233,T. Suslov,"CAM, CM",43,206,72
231428,F. Bandinelli,"CM, CAM",27,110741,70
254262,Z. Debast,"CDM, CB, CM",7,237,78
225863,O. Boscagli,CB,18,1808,79
210021,H. Mukhtar,"CAM, ST",21,114162,79
264298,C. Bradley,"RB, RM",35,9,78
237679,R. Kolo Muani,ST,18,18,81
220814,L. Hernández,"CB, LB, LM",18,73,81
227232,F. Sotoca,"ST, RW, CAM",18,64,75
245152,S. Giménez,ST,83,47,79
265671,Dani Tasende,"LB, LM",45,244,70
210381,C. Lykogiannis,"LB, LM",22,189,73
230625,Matheus Reis,"CB, LB, LM",54,237,77
234468,E. Reynoso,"CAM, LM, CM",52,112670,77
251392,T. Krauß,"CDM, CM",21,31,75
229906,L. Bailey,"RM, RW",82,52,79
253213,G. Kyriakopoulos,"LB, LM",22,1884,74
228645,L. Görtler,"CM, CDM",21,898,72
258601,M. Sangaré,"CM, CDM, CAM",126,64,72
230451,Dinei Dellarmi,"RW, RM",54,1041,71
264001,O. Aydın,"LW, RW, RM, LM",48,326,77
225629,T. Valls,"CM, CDM, CB",18,1805,72
197756,J. Ayew,"RM, RW, ST",117,95,73
244369,V. Tsygankov,"RM, RW, CAM",49,110062,79
240020,Ricardo Mangas,"LM, LB, RM, LW",38,237,74
188567,P. Aubameyang,ST,115,219,81
206516,W. Hughes,"CDM, CM",14,1799,77
229336,A. Grgić,"CDM, CM",47,10032,71
223717,D. Toköz,"CM, CDM, RB",48,101020,71
213798,A. Mowatt,"CDM, CM",14,109,73
237626,Y. Neyou,"CM, CDM",103,1860,75
232255,A. Bouzat,"CDM, CM",52,101088,74
226627,T. Minamino,"LM, CAM, LW",163,69,78
236918,A. Dreyer,"RW, LW, RM",13,131439,77
240787,H. Traoré,"LM, CAM, LW",108,219,77
277427,N. O'Reilly,"LB, CM, CAM",14,10,73
269278,D. Gómez,"CM, CDM",58,1808,73
264201,A. Kadri,"CM, CAM",97,674,73
234824,Y. Wissa,ST,110,13,82
208224,P. Mantalos,"CAM, CM",22,278,75
252259,E. Millot,"CAM, CM",18,112387,78
226157,Javi Muñoz,"CM, CAM, CDM",45,1860,76
229764,Iñigo Córdoba,"LM, LW",45,10846,71
215700,L. O'Nien,CB,14,106,72
208535,A. Duncan,"CM, CDM, CAM",117,205,72
252931,L. Ivanušec,"LW, CAM, LM",10,393,72
229668,Mario Hermoso,CB,45,52,80
221001,U. Saltnes,"CM, CAM",36,918,72
191076,J. Guðmundsson,"RM, CM, CAM, CDM",24,,71
239978,D. Man,"RW, RM",39,247,76
259521,Terrats,"CM, RM, CDM, RW",45,452,77
216800,J. Cisotti,"CM, LM, CAM",27,100761,71
212213,Ricardo Esgaio,"RB, CB, RM",38,111117,73
233487,R. McGree,"LM, CAM, LW",195,12,72
234795,A. Bernede,"CM, CDM",18,206,72
254817,M. Araújo,"LM, LB, LW",60,237,77
207471,F. Vázquez,"ST, CAM",52,111434,74
212886,W. Cyprien,"CDM, CM",18,111769,69
138412,J. Milner,"CM, RB, CDM",14,1808,73
200888,Danilo Pereira,CB,38,607,81
234200,A. El Mahdioui,"CDM, CM, CB",34,112393,78
270857,Mateus Fernandes,"CAM, CM",38,19,76
246045,P. De la Vega,"RM, RW, LW",52,111144,74
214302,C. Baeza,"CDM, CM",55,101088,73
241187,L. Geertruida,"CB, RB, LB",34,106,78
221488,R. Hollingshead,"LB, RB",95,112996,72
272733,Oberdan,"CDM, CM",54,1474,75
219759,S. Molina,"RB, RM, RW",27,112494,70
207993,S. Kolašinac,CB,8,39,79
267680,A. Fatawu,"RM, RW",117,95,76
228010,Hwang In Beom,"CM, CDM, CAM",167,246,77
70334,J. Recoba,"LW, CAM, ST, LM",60,472,71
270017,T. Horvat,"CM, CAM",44,209,73
263620,R. Lavia,"CDM, CM",7,5,78
247495,Moncayola,"CM, CDM, LM",45,479,78
228312,R. Lod,"CM, CAM, RM",17,111138,73
231416,D. Lukébakio,"RM, RW, ST",7,234,82
198141,Bartra,CB,45,449,79
234264,Jeong Seung Won,"CM, RM, CAM",167,982,71
246814,Í. Jóhannesson,"CM, CAM",24,31,73
242217,E. Kayembe,"CM, CAM",110,1795,71
225853,R. Raveloson,"CM, CDM",124,900,71
236636,A. Caci,"RB, RM, CB",18,169,78
203106,L. Bittencourt,"CAM, CM",21,38,73
232595,Ko Seung Beom,"CM, CDM",167,1473,71
230353,Germano Cuba,"LB, CAM, LM",54,383,74
246562,D. Sorescu,"RM, RB, RW",39,110776,72
233260,A. Vega,"LW, ST, LM",83,,78
198705,A. Nájar,"RB, RM, CB",81,114162,72
230201,Maikel Catarino,"RB, RM",54,1041,80
225085,J. Bamba,"LM, LW, CM",108,693,77
252483,A. Doughty,"LB, LM",14,97,74
226662,B. Nieuwkoop,"RB, RW, RM",34,246,74
74866,André,"CDM, CM",54,110,78
238227,K. Diatta,"RM, RW",136,69,74
263578,Balde,"LB, LM",45,241,83
240797,M. Tramoni,"CAM, CM",18,110738,74
271019,G. Fabbian,"CM, CAM",27,189,74
261299,A. Scott,"CAM, CDM, CM",14,1943,74
