Player_id,Nationality_id,nation_position,nation_jersey
270613,126,,
236838,129,,
241736,21,,
262218,34,,
198489,25,,
246106,52,,
242530,47,,
274024,26,,
234350,45,,
241085,21,,
78801,23,SUB,15
263640,34,,
203505,14,,
238332,52,,
241419,14,,
229649,55,,
252964,27,,
258602,45,,
236593,34,,
237378,39,SUB,13
252239,52,,
271464,56,,
236144,54,,
238194,52,,
235642,14,,
252037,38,,
214665,52,,
225441,82,,
233396,21,,
260570,7,,
246748,45,,
257784,83,RCM,6
224511,52,,
225289,52,,
216334,7,,
186395,42,,
215333,56,,
257075,21,,
253249,58,,
279112,45,,
262501,45,,
275050,7,,
266867,52,,
236679,45,,
245902,25,RES,24
231089,126,,
247229,27,SUB,2
279015,13,RES,25
228336,4,,
247026,23,RCM,13
243702,14,,
272379,14,,
270608,49,SUB,6
233493,83,RB,2
224317,60,,
277068,54,,
205401,20,,
184457,34,,
212366,50,SUB,22
234905,7,,
213928,49,,
216749,119,,
224263,14,,
237840,13,,
212755,34,,
230686,18,,
263711,83,SUB,20
238132,13,,
256104,95,,
193133,13,,
246420,7,,
224163,7,,
203177,18,,
222388,54,,
230359,54,,
253407,14,,
223724,4,,
216816,52,,
222215,36,,
237321,21,,
206626,46,,
255561,42,SUB,26
222041,52,,
230240,54,,
230244,54,,
229236,18,,
278901,18,,
204152,13,,
230530,54,,
222369,46,,
72868,5,,
276695,35,LCM,19
265696,46,,
235496,14,,
238320,55,,
279026,45,,
230392,54,,
188154,21,,
230406,54,,
229900,47,,
228635,45,,
218936,38,,
275522,42,SUB,14
203843,60,,
234066,36,,
220517,27,,
227978,21,,
223637,59,,
237995,83,SUB,24
245940,110,,
208053,22,,
223689,34,SUB,9
238282,136,,
199890,47,,
271577,117,,
70887,26,,
252917,48,,
243715,18,LCB,17
236804,52,,
221714,56,,
203568,37,SUB,24
266331,45,,
253019,27,,
230269,54,,
273028,52,,
201862,52,,
240262,32,,
235661,48,,
187800,55,,
213147,14,,
237248,83,SUB,26
224461,52,,
272346,95,,
189930,48,,
213761,129,,
185422,36,,
223061,52,,
264796,59,,
229476,21,CB,15
74091,45,,
241771,133,,
229773,40,,
277909,18,,
200610,21,,
245157,45,,
242619,126,,
230084,21,,
229071,4,,
213471,46,,
240095,44,,
210930,45,,
236530,14,,
252929,45,,
146947,45,,
230918,14,,
246289,83,RES,7
230426,54,,
236572,34,,
247369,18,,
235875,45,,
248188,167,,
269956,97,,
268421,18,,
255109,44,,
264095,45,,
190885,14,,
208564,13,,
270014,21,,
264436,24,LM,23
212219,117,RCB,23
266245,195,,
226579,95,LM,23
237335,11,,
257306,18,,
277809,163,,
208448,46,,
237662,95,,
225659,52,SUB,18
227995,14,,
244393,45,,
273604,60,,
245977,9,,
251617,8,,
238050,133,,
264422,18,,
253163,60,,
226286,58,,
269305,21,,
241162,117,LM,13
207897,21,,
73505,45,,
243241,27,,
266039,45,,
228408,25,,
240716,60,,
212048,39,,
246352,45,,
201042,18,,
247124,117,LB,14
225878,58,,
273764,52,,
257188,190,,
255934,103,,
263377,26,,
265195,13,,
200429,7,,
244717,27,,
209417,37,,
256287,52,,
198455,46,,
243001,39,,
237629,21,,
228415,52,,
264257,34,,
243792,45,,
244591,14,,
73085,18,,
233125,21,,
244416,38,,
216266,34,,
235983,45,,
260574,18,,
259816,136,,
177922,37,SUB,7
270597,107,,
189462,70,,
241436,133,,
272505,54,,
208509,7,,
255876,60,,
235163,27,,
227772,58,,
224189,18,,
202693,14,,
245992,42,RDM,8
253444,18,,
275205,52,,
275208,108,,
237328,133,,
74514,162,,
246803,95,,
267861,52,,
233048,133,,
242531,36,,
261991,4,,
209781,18,,
205192,45,,
238236,36,,
204709,55,,
223671,4,,
214968,52,,
223978,45,,
211437,47,,
239106,22,,
220969,46,SUB,8
197948,18,,
233800,36,,
253002,27,SUB,10
206413,49,SUB,25
231247,52,,
230043,18,,
258715,21,,
233631,136,,
224428,56,,
230340,54,,
259027,57,,
201438,7,,
244749,129,RCB,5
246565,18,,
273730,52,,
231007,10,,
269153,13,,
242794,129,,
246683,18,,
266422,21,,
229558,18,SUB,4
209335,36,,
243134,7,,
213956,45,,
258505,4,,
247025,36,,
246044,45,,
240702,49,SUB,9
263745,47,,
237916,25,RES,25
230498,54,,
255343,12,,
235889,48,,
252313,39,SUB,6
180903,25,,
272305,45,,
271807,14,,
230339,54,,
224970,18,,
198861,136,,
204529,7,,
259316,7,,
276471,45,,
231424,21,,
277252,46,,
180283,167,,
222528,95,,
231236,18,,
266312,163,,
253293,60,,
241049,45,,
243887,21,,
208817,45,,
73398,54,,
239356,34,,
188988,52,,
257185,52,,
269489,38,,
214196,56,,
267702,126,,
272835,18,,
224718,48,,
239580,54,,
233968,27,,
262669,21,,
220708,195,,
259633,22,,
230202,54,,
214092,40,,
205923,50,SUB,4
220782,124,,
79217,97,,
234134,54,,
239770,27,,
261050,38,RM,26
259261,117,,
76744,54,,
203747,45,,
230374,54,,
231410,129,CAM,10
198145,52,,
247050,12,SUB,8
246033,52,,
197402,54,,
225054,195,,
264238,45,,
232759,14,,
201303,13,,
231554,14,,
234894,36,,
246168,219,,
230042,129,,
246172,133,,
223926,110,,
210625,47,,
262083,52,,
236260,59,,
248808,42,RB,2
245261,54,,
204060,92,,
256856,119,,
211061,39,,
197240,46,,
231836,46,,
231838,4,,
215202,52,,
254628,60,,
259245,108,,
213685,11,,
263893,97,,
259306,47,,
217845,13,,
219127,55,,
262138,18,,
235022,21,,
220196,50,SUB,10
211506,14,,
235834,27,,
230463,54,,
211536,42,,
226385,52,,
272978,34,,
254039,57,,
224104,52,,
257899,163,,
271219,1,,
264579,14,,
242835,52,,
248474,14,,
254373,59,,
228774,18,,
251847,54,,
279269,159,,
269809,60,,
215036,55,,
232709,52,,
211221,195,,
223255,36,,
247076,60,,
245290,45,,
232008,45,,
231753,18,,
219216,14,,
220528,27,,
234111,42,,
241026,52,,
223905,14,,
255684,54,,
237003,27,,
259043,7,,
255460,46,,
236773,22,,
220422,183,,
228120,92,,
71451,12,,
229667,45,,
236112,54,,
259675,48,,
234889,17,CAM,9
248471,4,,
261307,51,,
251845,117,,
227278,46,,
235242,7,,
260076,34,,
210671,27,,
240628,8,,
214520,56,,
270863,39,SUB,3
243222,37,LCM,17
252448,21,RM,7
267573,52,,
81231,12,,
266596,27,,
229743,27,,
243854,18,,
221841,14,,
229286,21,,
223663,42,,
258015,22,,
237540,21,,
214770,52,,
190460,13,CAM,10
239614,45,,
210688,36,,
221445,155,,
244238,44,,
256548,4,,
245541,95,RES,7
213813,46,,
228153,14,,
266609,14,,
279418,159,,
242045,117,SUB,8
232080,14,,
225699,129,,
202157,195,,
259031,14,,
245211,34,,
242655,18,,
252134,14,,
205291,36,,
248564,129,,
260407,18,,
248384,9,,
270409,54,,
229453,38,,
230487,54,,
252508,37,,
206436,97,,
192102,46,,
256890,21,,
248191,56,,
232081,70,,
200601,167,,
228007,167,,
208302,14,,
72888,133,,
215247,13,,
208596,27,,
271063,14,,
229082,13,,
246770,52,,
264194,167,,
261654,129,,
252442,27,,
237109,49,,
225117,47,,
214366,56,,
188554,45,,
238504,129,,
273850,60,,
250858,136,,
234239,18,,
208137,45,,
259377,45,,
244797,10,,
264516,140,,
204882,195,,
255855,163,,
243595,18,,
254894,54,,
271800,116,,
210108,14,,
239045,48,,
262657,7,,
259331,27,,
270109,38,,
243520,35,RCM,16
73282,126,,
265800,45,,
234569,38,,
270926,27,,
254296,48,,
275291,27,,
259677,195,,
221797,21,,
71532,34,,
251547,4,,
257956,56,,
251570,18,CAM,25
243640,35,LAM,7
70845,54,,
242374,116,,
211408,37,,
235987,52,,
194017,4,,
245741,13,LM,18
180216,25,,
239367,21,,
208424,27,,
236076,54,,
240947,14,,
240953,52,,
79948,12,,
262236,129,RDM,17
261313,95,,
70344,136,,
199386,34,,
189153,52,,
258536,45,,
218623,38,,
231936,14,,
278288,14,,
237333,7,,
230681,27,,
204370,34,,
251223,95,ST,9
234087,23,LM,8
205939,48,,
224389,46,,
223633,219,,
246423,52,,
214947,108,,
208297,36,,
238009,13,,
263882,116,,
227788,167,,
224980,21,,
224483,13,,
222959,27,,
203263,14,,
237055,49,,
241168,20,,
261141,18,,
230434,54,,
211272,52,,
240223,51,,
245855,18,,
214660,52,,
225669,133,,
242055,17,SUB,13
233115,14,,
73884,22,,
205983,10,,
251555,14,,
250789,18,,
192679,45,,
268462,39,,
236723,136,,
211382,18,,
221370,183,,
272330,61,,
239818,38,RCB,3
260558,21,,
259565,18,,
216054,52,,
257536,12,LW,11
200724,45,,
230430,54,,
242974,21,,
235807,14,,
275238,70,,
230213,54,,
230988,10,,
201305,54,,
256874,46,,
239215,133,,
231039,21,,
232580,54,,
252807,48,,
262284,60,,
199845,27,,
237989,39,,
258984,34,,
251841,56,,
204738,57,,
224221,13,RCB,2
244193,104,,
256746,13,,
229150,22,,
266277,3,,
211243,45,,
238126,45,,
248112,39,,
227900,52,,
230243,54,,
243558,45,,
254310,45,,
267392,52,,
230272,54,,
247172,56,,
201093,14,,
243353,14,,
231582,195,,
246688,183,,
201143,97,,
224185,34,,
212170,13,,
253135,52,,
241629,54,,
216055,52,,
266500,14,,
205347,195,,
258615,45,,
241470,45,,
234319,14,,
257111,18,,
234860,21,,
72850,27,,
270512,118,,
259011,98,,
198599,36,,
258769,45,,
234710,103,,
274447,110,,
232488,52,RCB,13
272946,52,,
193881,51,,
230507,54,,
76398,52,,
206202,77,,
202151,22,,
79016,27,,
216003,37,SUB,8
237257,95,,
246991,25,SUB,15
261335,14,,
206565,42,,
230420,54,,
216860,12,RW,17
240925,70,,
207650,46,,
212260,167,,
234799,18,,
260162,7,,
245319,54,,
229973,37,RES,6
277871,48,,
231280,45,,
230005,14,,
259191,164,,
246914,58,,
258949,45,,
188335,10,ST,11
198331,12,,
231886,95,,
251599,45,,
224466,155,,
236760,45,,
253181,99,,
219655,27,,
241938,183,,
230439,54,,
204850,36,,
230453,54,,
257084,18,,
240458,45,,
242003,7,,
247641,54,,
202331,52,,
252000,10,,
213105,50,,
235634,108,,
258168,34,,
278137,22,,
269701,21,,
227234,18,,
234918,37,,
230326,54,,
205756,92,,
210644,13,,
233943,14,,
258276,38,,
241907,60,,
233483,129,SUB,9
264207,70,,
225077,36,,
230198,54,,
241463,45,,
272455,45,,
202848,27,,
276610,21,,
234686,47,,
231628,45,,
74462,45,,
227806,14,,
231138,103,,
237295,108,,
213750,46,SUB,13
238587,48,,
240648,195,,
252192,52,,
246053,14,,
210985,14,,
239671,45,,
253242,52,,
233276,14,,
213577,45,,
236363,37,,
266061,163,,
224336,37,,
247643,12,,
257890,195,,
71013,55,,
205693,108,,
70020,18,,
213948,95,,
71114,18,,
206545,45,,
233169,163,,
267991,52,,
242166,145,,
225783,14,,
242946,14,,
278046,45,SUB,4
76602,8,,
230468,54,,
237920,95,,
269156,14,,
215911,182,SUB,6
193144,167,,
232832,52,,
203393,18,,
260020,7,,
214971,52,,
275137,18,,
252866,45,,
235717,48,,
269510,12,,
201965,46,,
253167,38,,
232432,51,,
263929,27,,
245762,48,,
206098,45,,
251156,7,,
199236,167,,
210010,34,,
225653,92,,
208004,34,,
270983,54,,
224403,52,,
193683,18,,
213189,167,,
210136,37,RCB,3
270578,24,SUB,15
195065,7,,
229379,95,SUB,14
257283,21,,
241159,14,LCB,6
263432,145,,
212747,52,,
239116,39,,
230181,54,,
202819,25,,
247881,58,,
248147,37,,
240252,55,,
227222,18,,
248473,18,,
70832,54,,
204215,14,,
191173,95,,
253139,52,,
211672,95,,
230136,35,,
258826,34,,
233230,52,,
229910,46,,
196889,27,,
200473,21,,
227882,46,,
230460,54,,
241726,36,,
230470,54,,
238409,95,,
251213,52,,
231530,45,,
78971,54,,
260734,36,,
278668,38,,
235670,46,,
240280,54,,
275100,52,,
256674,21,,
260521,195,,
262135,36,LB,5
232185,14,,
238331,47,,
223231,39,SUB,14
206083,14,,
215049,52,,
260369,21,,
233520,48,,
223307,37,,
264280,38,,
221282,14,,
220529,27,,
198024,36,,
277901,10,,
261776,34,,
251537,7,,
239250,45,,
253867,61,,
277941,10,,
225719,133,,
210384,92,,
241875,25,,
235005,20,,
262151,52,,
228882,27,,
260397,167,,
252495,37,SUB,13
239451,18,,
257136,21,,
236662,46,,
213367,18,,
260501,37,,
243894,47,,
234711,10,,
251353,144,,
266461,38,,
224225,14,,
212454,25,,
231150,104,,
256524,52,,
238098,167,,
239641,119,,
248095,15,,
251170,126,,
240448,52,,
246594,18,,
274246,14,,
215368,4,,
265801,25,SUB,17
268630,35,RAM,14
267624,118,,
230254,54,,
234612,18,,
222331,21,,
233113,45,,
237211,38,,
267685,36,,
252837,45,,
269740,52,,
239023,14,,
237332,14,,
220715,52,,
274732,49,,
240697,77,,
263233,23,RB,3
254022,21,ST,11
236368,27,,
202113,14,,
239763,219,,
244884,52,,
235935,27,,
244391,147,,
269224,45,,
236472,52,,
231353,21,,
254905,95,,
237502,36,,
264438,45,,
208892,14,,
237310,82,,
269312,27,,
262403,7,,
258575,108,,
79402,54,,
210484,4,,
270133,126,,
271417,57,,
230975,56,,
224842,42,,
229477,21,,
226414,18,,
236145,54,,
70004,18,,
70265,98,,
257152,52,,
264323,52,,
238980,21,,
264337,54,,
263571,25,,
226710,27,,
202651,45,,
201887,82,,
216260,21,,
73427,18,,
215292,60,,
206086,14,,
220948,49,,
261661,7,,
263468,129,,
265518,13,,
255541,22,,
251201,36,,
253771,60,,
239458,9,,
221551,52,,
269728,18,,
240544,47,,
278187,18,,
276909,104,,
265650,112,,
193476,18,,
270050,13,SUB,20
245491,27,,
220925,4,,
272894,18,,
232212,42,,
189505,45,,
268866,129,LB,25
226377,52,,
224099,14,,
247156,52,,
266616,133,,
262790,34,,
263829,38,,
263678,14,,
259582,45,,
279044,38,,
246791,26,,
202771,14,,
235799,18,,
205598,38,,
183339,36,,
231235,18,,
234051,182,RS,11
228687,13,SUB,12
165531,52,,
70822,54,,
209839,34,,
252598,45,,
252599,18,,
211903,219,,
213439,70,,
228577,14,,
245729,14,,
228332,151,,
263676,45,,
257278,7,,
231685,18,,
223498,52,,
250913,7,,
210724,42,,
191269,183,,
233510,85,,
200521,14,,
247150,52,,
260463,45,,
246918,45,,
264842,54,,
229263,180,,
253327,57,,
273827,56,,
238756,36,SUB,11
233897,136,,
269247,160,,
262860,36,,
224494,14,,
245999,45,,
243963,42,,
261648,61,,
237595,4,,
266789,167,,
245037,45,,
260141,39,,
269616,1,,
203328,14,,
223298,155,,
261446,48,,
278107,136,,
243824,167,,
72561,45,,
271477,27,,
231550,57,,
257920,13,,
264353,60,,
246946,126,,
223143,47,,
264371,14,,
231352,14,,
276159,23,,
259036,49,,
268778,182,RDM,12
252148,13,,
262397,34,,
226568,39,,
247582,95,,
238637,22,,
230208,54,,
244565,42,,
245338,34,,
238944,44,,
230276,54,,
261004,117,,
246672,45,,
230293,54,,
255930,14,,
259537,52,,
203741,18,,
228325,36,,
265450,7,,
212722,95,,
252967,47,,
230964,60,,
225632,42,,
268395,49,,
235888,18,,
259475,195,,
235414,49,SUB,19
251045,33,,
255145,95,,
236466,18,,
230335,54,,
208335,21,,
215061,52,,
229925,21,,
243237,27,,
193844,45,,
270403,21,,
237895,34,,
232545,50,LM,23
239980,39,,
263056,219,,
269228,45,,
192991,48,,
220912,37,,
270338,45,,
271119,21,,
224793,36,,
250932,37,,
242749,14,,
270919,46,SUB,25
245332,36,,
242006,163,,
215643,54,,
258924,47,,
225133,13,,
252018,37,,
222836,14,,
260474,167,,
223618,129,,
242062,46,,
228509,18,,
214977,52,,
235735,50,RDM,8
263393,45,,
241389,48,,
226798,52,,
236784,14,,
246013,59,,
264452,34,,
279572,14,,
258325,52,,
269604,21,,
255781,45,,
236073,54,,
273707,60,,
258607,38,,
256849,18,,
217940,144,,
236639,38,,
224874,36,,
223085,14,,
241536,4,,
252567,22,,
232610,163,,
237993,52,,
267976,45,,
73161,21,,
216283,54,,
255963,58,,
221660,46,RCB,3
199158,45,,
221692,14,,
224252,21,,
224258,36,RCB,3
268573,27,,
235866,108,,
251762,27,,
192641,21,,
261261,52,,
212121,7,,
252315,27,,
198046,37,,
276895,54,,
247458,45,,
226229,21,,
266681,7,,
221639,207,,
251335,18,,
243414,14,,
200667,14,,
245986,45,,
255459,46,,
246006,195,,
219392,198,,
254225,54,,
256292,21,,
260651,108,,
248111,39,,
201024,136,,
231233,13,,
263502,52,,
230222,54,,
247640,104,,
242021,49,RES,20
227686,14,,
271975,45,,
234883,37,,
266897,99,,
228757,13,,
243355,18,,
255150,18,,
251834,95,,
251629,92,,
268805,80,,
223756,21,,
207641,55,,
79129,27,,
205089,27,,
242222,1,,
220475,27,,
264299,50,,
260464,163,,
208769,50,,
256902,18,,
198023,45,,
273884,52,,
269293,18,,
262137,126,,
220933,27,,
229640,13,,
195859,14,,
240452,98,,
223566,34,,
207715,60,,
260478,50,SUB,19
189573,45,,
242054,54,,
212625,21,,
216218,42,,
262815,22,,
236721,18,,
210372,97,,
253902,59,,
236507,52,,
207593,17,LB,18
150516,21,,
225273,13,,
265741,34,,
198176,34,SUB,6
234279,21,,
202558,60,,
274266,52,,
203615,4,,
263789,54,,
72557,43,,
244853,117,RES,22
258684,45,,
257406,126,,
241025,52,,
235662,117,,
224146,45,,
205990,14,,
229804,39,LW,22
240047,103,,
200630,42,,
236221,51,,
257484,34,,
209618,18,,
233938,133,,
244438,126,,
260842,13,,
212977,21,,
238068,21,,
242181,54,,
222734,167,,
243481,36,SUB,26
255779,37,,
270894,136,,
233777,52,,
192567,21,,
246847,25,,
253510,25,RCB,5
237647,195,,
208470,21,,
224883,99,,
256885,45,,
223113,37,LS,23
270731,49,CDM,21
268703,27,,
201888,36,,
258730,45,,
188091,36,,
223676,4,,
277696,27,,
230343,54,,
216799,27,,
224504,55,,
230408,54,,
240660,97,,
186143,35,,
228388,136,,
259634,148,,
242238,18,,
246849,95,,
240969,52,,
277835,25,SUB,18
196688,59,,
74069,49,,
276076,19,,
258437,34,,
236935,4,,
238222,46,,
205970,14,,
266171,60,,
232388,54,,
247748,167,,
230366,54,,
74463,45,,
252139,38,,
254200,57,,
220165,17,ST,20
256776,47,,
78345,18,,
227855,46,,
274209,45,,
230186,54,,
246063,36,,
230205,54,,
229971,18,,
205402,92,,
236382,60,,
77163,10,,
225685,108,,
246713,7,,
72890,133,,
219865,46,,
208602,34,,
204017,13,,
199669,52,,
266755,49,,
214294,55,,
220440,18,,
186905,14,,
259101,8,,
235565,145,,
262479,45,,
183895,52,,
209782,46,,
246919,12,RES,23
246155,14,,
204691,60,,
256167,52,,
271017,54,,
257970,36,,
252865,45,,
269256,34,,
250825,14,,
219605,55,,
250839,59,,
204760,14,,
242648,76,,
252382,34,,
257785,27,,
265993,54,,
241930,52,,
263693,52,,
201505,45,,
253223,57,,
239944,17,,
276594,18,,
272777,14,,
243870,37,,
78793,4,,
229584,21,,
212190,21,,
238305,45,,
201447,95,,
277483,34,,
279027,45,,
257271,18,,
236281,52,,
234018,54,,
265789,50,,
268656,27,,
252796,14,,
255879,60,,
208520,163,,
237203,58,,
205976,54,,
70571,54,,
277689,13,,
256196,57,,
213705,38,,
243666,198,,
253150,7,,
255205,95,,
252937,18,,
256781,21,,
205590,45,,
219932,58,,
246817,60,,
226616,52,,
215113,52,,
241737,36,,
248674,39,SUB,17
230501,54,,
267627,52,,
252014,146,,
178287,70,,
190589,4,,
235398,54,,
216460,60,,
210321,81,,
214421,56,,
240282,12,,
210843,183,,
256942,21,,
220084,60,,
70838,46,,
193468,47,,
256711,42,,
275401,10,,
243914,48,,
264139,42,,
230351,54,,
251356,13,,
272612,21,,
198377,42,,
75499,12,,
231919,27,,
234229,42,,
278012,55,,
277769,27,,
253472,46,,
225316,42,SUB,13
232756,14,,
256831,14,,
277069,45,,
267602,52,,
276342,21,,
199813,4,,
263823,36,,
242322,14,,
258973,18,,
277663,97,,
231840,4,,
224933,27,,
73645,136,,
252858,36,,
224444,97,,
268782,182,,
270328,219,,
238336,14,,
215820,35,,
232729,52,,
252975,126,,
244787,12,,
203067,56,,
202050,34,,
231240,48,,
253004,45,,
219733,18,,
239964,191,,
202088,21,,
210538,47,,
275324,136,,
230271,54,,
270209,14,,
212100,14,,
246419,7,,
73885,22,,
267973,18,,
224967,136,,
210897,110,,
241628,27,,
258528,186,,
261351,52,,
73449,129,,
264433,56,,
277794,56,,
220491,117,,
277581,45,,
256080,45,,
242002,52,,
253537,57,,
228981,108,,
233848,36,SUB,15
253055,79,,
233866,18,,
272781,129,,
279438,159,,
279731,54,,
225720,34,,
76997,52,,
242381,34,,
269262,37,,
260577,7,,
232162,195,,
259058,27,,
238071,14,,
232203,21,,
194059,37,,
248857,27,,
276003,22,,
255268,45,,
250955,10,RB,2
258892,36,,
193884,14,,
235618,14,,
277878,45,,
248695,18,,
264828,45,,
190868,18,,
266395,133,,
253619,59,,
233414,38,,
219087,55,,
253136,22,,
255185,163,,
243669,14,,
236247,14,,
236506,52,,
240863,25,,
74473,18,,
228082,8,,
237833,50,SUB,18
255760,37,,
221713,95,,
274722,20,,
246057,57,,
262443,39,,
231985,95,,
243527,27,,
268116,21,,
263773,34,,
248680,39,,
250991,103,,
266096,38,,
208260,22,,
236420,54,,
71305,7,,
206222,45,,
272783,18,,
74896,10,SUB,20
199572,39,,
199830,53,,
232363,43,,
263603,129,,
237005,195,,
254928,10,,
257504,129,SUB,23
234984,15,,
208622,45,,
269302,21,,
199439,4,,
236817,108,,
257558,45,,
264220,34,,
241445,18,,
197926,27,,
276007,22,,
244263,219,,
260925,9,,
259399,13,ST,9
246099,34,,
270686,38,,
231266,18,,
213134,21,,
221331,27,,
199829,45,,
251545,19,,
234147,38,,
247463,95,,
234679,34,,
207804,82,,
241861,195,,
243661,4,,
262361,42,,
192241,195,,
244725,34,,
227584,10,,
236037,34,,
242971,55,,
230188,54,,
76603,162,,
231507,52,,
266069,45,,
227927,14,,
263268,18,,
200294,45,,
237678,18,RCB,15
75150,38,,
74649,54,,
263583,48,,
254653,60,,
202686,68,,
230336,54,,
242369,45,,
216258,144,,
225509,50,,
269307,21,,
233730,108,,
240653,116,,
244767,45,,
234045,133,,
251464,7,,
182091,198,,
267873,81,,
212075,195,,
199562,45,,
271767,52,,
274089,17,,
246457,7,,
210646,13,,
228321,45,,
266731,36,,
261108,37,,
203782,123,,
248328,14,,
261128,167,,
224265,14,,
222994,148,,
258846,60,,
227881,14,,
260398,70,,
256819,133,,
271668,14,,
238392,117,SUB,15
244796,12,,
268864,129,SUB,26
276048,45,,
215129,55,,
253283,60,,
223344,155,,
263804,49,RB,2
247678,83,,
233378,25,,
279467,159,,
77760,54,,
234945,21,,
269264,34,,
243412,18,,
231897,95,,
230372,54,,
257259,13,,
256502,52,,
236535,97,,
276745,45,,
241418,155,,
224019,45,,
250918,214,,
276528,52,,
273969,57,,
202808,155,,
245061,52,,
230233,54,,
233568,167,,
271721,136,,
261745,21,,
193910,14,,
263808,48,,
260236,126,,
211635,167,,
254899,120,,
72889,48,,
237242,56,,
233917,47,,
243133,95,SUB,19
279497,14,,
229593,10,LW,24
239838,27,,
230380,54,,
266751,167,,
189186,42,,
221705,14,,
239379,13,,
231446,14,,
230424,54,,
271132,54,,
237091,167,,
221479,14,,
219693,54,,
278069,81,,
184901,167,,
219466,36,,
230475,54,,
262221,34,,
214354,56,,
253275,60,,
72808,38,,
256370,46,,
222081,36,,
262025,7,,
245388,18,,
184472,46,,
242335,60,,
234913,47,,
247974,9,,
224424,21,,
266170,54,,
217794,55,,
246729,32,,
208592,95,,
236498,34,,
232148,23,,
206551,27,,
71651,14,,
258040,22,,
247041,54,,
258316,48,,
70415,18,,
215331,52,,
255523,18,,
230442,54,,
227659,167,,
230477,54,,
260952,36,SUB,16
243034,45,,
193141,52,,
266624,52,,
246679,18,,
235166,162,,
256933,48,,
211891,21,,
270517,95,,
262072,18,,
251595,13,,
229582,27,SUB,23
244692,13,,
242908,14,,
241379,14,,
198640,129,,
199159,195,,
257533,12,,
223747,42,,
225028,51,,
227591,52,,
183569,103,,
240663,60,,
263194,145,,
186139,14,,
212516,42,RCB,15
277797,54,,
189221,38,,
245543,21,,
247086,13,,
258378,7,,
243788,1,,
227929,14,,
247400,52,,
271213,27,,
242542,78,,
241775,129,SUB,18
246937,167,,
262300,129,,
193440,34,,
263853,42,,
261295,36,,
253120,108,,
237010,155,,
244946,58,,
237268,198,,
255472,54,,
70650,27,,
197891,45,,
176137,7,,
246548,129,,
251926,136,,
269899,143,,
271452,129,,
243551,161,,
271201,27,,
259188,12,RES,20
268411,54,,
240513,42,,
269186,24,RS,9
212381,27,,
222109,42,,
194209,129,,
202676,195,,
274105,38,,
225995,44,,
252108,7,,
244435,4,,
222429,58,,
221664,59,,
263908,18,,
243953,7,,
241150,21,,
244480,18,,
251922,45,,
230427,54,,
218659,14,,
254247,111,,
237613,27,,
233018,167,,
278076,27,,
209744,55,,
259427,54,,
246389,219,,
222583,50,,
230526,54,,
225668,14,,
268719,72,,
266160,45,,
198836,18,,
230341,54,,
236487,14,,
