Player_id,Age,DOB,Release_clause,Preferred_Position,Height,Weight,Wages,Weak_foot
205569,30,1994-11-01,19000000,"CM, CDM, CAM, CB",173,66,63000,3
178562,37,1988-06-29,5000000,"CM, CDM, CAM",176,78,12000,4
236441,29,1996-04-28,9100000,"RB, RM",167,70,19000,3
242087,30,1995-05-10,34000000,"CM, CDM",177,76,24000,5
271057,20,2004-11-11,21900000,"CAM, CM",186,80,9000,3
260599,23,2001-07-04,56100000,"CDM, CM",177,73,14000,3
202024,33,1992-04-15,22100000,"CDM, CM",180,80,60000,3
255565,28,1997-05-20,58000000,"LM, LW",178,74,115000,4
190059,33,1991-08-17,3900000,"ST, CAM, LM",182,83,20000,4
203535,30,1995-01-03,4800000,"CM, CDM, CAM",175,70,18000,4
202556,31,1994-02-13,,"ST, LW, CAM",178,78,0,3
192629,37,1987-08-01,25200000,"RW, ST, RM",176,67,38000,4
224656,28,1996-10-08,36100000,"RB, LB, RM",184,82,95000,4
228245,32,1993-05-07,9300000,"CM, LM, CAM",179,74,17000,3
231102,27,1997-12-31,20900000,"RM, RW, CAM",180,77,27000,2
204485,34,1991-02-21,34000000,"RM, RW",179,67,70000,4
204525,34,1991-05-17,28000000,CB,182,76,74000,3
243631,27,1998-06-30,31600000,"CM, CAM",179,73,29000,2
212194,29,1996-05-02,60400000,"CAM, CM",185,83,70000,4
216354,34,1991-06-19,20400000,"CAM, CM",177,73,49000,4
241486,26,1998-11-12,181700000,"RB, CB, RM",180,75,155000,3
226807,30,1995-06-03,5300000,"CDM, RM, CM, RW",172,75,8000,4
244728,23,2001-11-12,31000000,"CAM, CM",173,59,16000,3
253177,22,2002-11-29,,"CM, CDM, RM, CAM",178,71,30000,3
230020,32,1993-05-25,19000000,"CDM, CM",186,70,48000,4
247028,27,1998-05-19,8500000,"CM, CAM",187,80,28000,3
229167,29,1996-06-28,14300000,"RM, LM, RW",177,73,36000,4
213296,30,1994-11-24,17100000,"CDM, CM",187,78,29000,2
233084,27,1998-04-06,40200000,"RB, RM",175,70,61000,3
208787,31,1993-12-10,17000000,"CM, CAM",175,72,28000,4
213655,29,1996-05-03,39000000,"LM, RM, LW",180,75,90000,3
212404,31,1994-02-16,14500000,"RM, ST, RW",185,77,47000,3
215798,28,1996-09-27,,"LM, ST, LW",179,69,52000,4
210935,30,1994-08-01,53100000,"RW, RM",183,72,36000,3
231943,28,1997-05-10,27600000,"ST, LW, LM",184,71,100000,4
205070,33,1992-05-21,9900000,"RM, LM, RW",167,66,30000,4
232730,28,1996-08-05,20000000,"CM, CAM",184,72,74000,3
205201,31,1994-03-09,10000000,"CDM, CM, CB",191,79,45000,3
205988,29,1995-07-12,27600000,"CB, LB, LM",181,75,83000,2
258746,28,1997-05-17,10500000,"LM, LB",176,72,20000,4
273906,21,2003-07-29,35700000,"CB, CDM",190,88,24000,3
256516,22,2002-07-12,205500000,"LM, RM, LW",181,67,70000,5
244788,27,1998-03-11,10200000,"CM, CDM, CAM",173,73,9000,4
268896,21,2004-06-27,59900000,"CM, CDM",187,74,25000,3
209780,28,1996-07-18,6300000,"CM, CAM, CDM",179,68,15000,4
224885,35,1990-04-01,4500000,"LB, LM",180,79,14000,3
206517,29,1995-09-10,,"LW, LM",180,81,130000,3
238794,24,2000-07-12,299600000,"LW, ST, LM",176,73,320000,4
260813,26,1999-06-29,11400000,"CM, CDM, LM, CAM",176,70,16000,3
237034,26,1999-04-22,40200000,"ST, CAM",176,73,33000,4
248165,27,1998-06-20,40200000,"RB, RM",183,79,28000,3
233064,26,1999-01-10,24700000,"CAM, CM, RW",181,74,72000,4
257711,23,2002-05-19,43100000,"LB, CB",188,86,87000,4
235790,26,1999-06-11,73200000,"ST, CM, CAM",193,82,155000,4
235813,29,1996-05-23,8600000,"CM, CDM",175,77,25000,4
252794,24,2001-05-26,16000000,"CDM, CM",170,68,15000,3
235456,27,1998-06-27,12800000,"CAM, CM",170,70,54000,3
221125,29,1996-02-09,14700000,"ST, CAM, CM",178,80,23000,3
224031,32,1992-10-17,16200000,"RB, LB, RM",185,81,34000,4
228179,30,1994-10-18,4400000,"LM, CM, LW",183,71,13000,3
223874,30,1994-12-07,27600000,"CDM, CM",174,67,32000,4
234906,27,1998-06-30,20100000,"CAM, CM",175,70,40000,3
211147,29,1996-03-24,12800000,"RM, LM, LB, RB",181,75,37000,3
200145,33,1992-02-23,20000000,"CDM, CM",185,84,88000,3
248793,25,1999-11-16,35600000,"CDM, CM",188,78,74000,3
279604,21,2003-11-13,72500000,"CM, CDM",177,74,31000,4
250959,24,2001-04-04,84300000,"CDM, CM",183,77,47000,3
216464,30,1995-04-15,,"CM, CAM",179,74,39000,3
245054,27,1997-09-20,,"CAM, ST, CM",175,69,10000,5
221000,34,1990-10-27,2800000,"CDM, CM",180,81,14000,3
233301,27,1997-07-11,28900000,"RB, RM, CB",187,75,35000,4
257980,24,2000-10-25,47400000,"LM, RM, LW",184,79,77000,3
228302,29,1996-04-09,10300000,"LB, LM",184,73,32000,2
229348,27,1997-08-08,56100000,"LB, LM",183,70,100000,3
189596,35,1989-09-13,12800000,"CAM, ST, RM",185,76,10000,4
252064,26,1999-04-20,,"CB, CDM",191,87,32000,3
230065,28,1997-04-11,13500000,"CM, CDM",184,75,14000,4
188350,36,1989-05-31,8300000,"CAM, ST, CM",180,71,9000,4
219174,31,1993-10-24,5300000,"CM, LM, RM, LW",182,77,16000,4
220746,28,1996-07-11,30800000,"RM, RW, LW",169,62,35000,3
228579,28,1997-02-23,32299999,"RB, RM, LB",185,84,58000,4
212491,31,1993-11-07,7800000,"LB, LM",179,80,49000,2
263439,23,2002-01-24,12400000,CM,184,78,34000,4
205855,31,1993-08-26,33000000,"ST, CAM",182,80,33000,4
193061,34,1991-01-07,7400000,"CM, CAM",182,77,28000,4
244778,25,1999-12-29,78900000,"CAM, RM, RW, ST",184,74,28000,2
258171,22,2003-01-21,20000000,"CM, CAM",182,70,39000,3
238072,28,1997-01-28,6300000,"CM, CDM, CAM, CB",188,91,9000,4
220414,32,1993-02-23,15800000,"LB, LM",183,76,33000,2
212269,28,1996-10-12,8100000,"CB, CDM",184,74,17000,4
238463,27,1998-01-31,21300000,"CM, CDM",178,75,47000,2
252143,26,1999-05-27,37400000,"CM, CDM, CAM",178,72,21000,2
214026,32,1992-08-21,20000000,"LB, LM",185,66,33000,2
262925,25,2000-01-06,25200000,"CDM, CM",184,77,24000,4
251690,24,2001-06-14,13700000,"CAM, CM",185,77,33000,4
246646,25,2000-02-15,24900000,"CM, CDM",174,63,72000,3
200094,32,1992-11-05,7300000,"CM, CDM",184,77,27000,4
224425,30,1995-05-27,8199999,"RB, RM",188,81,31000,4
235467,30,1995-06-25,20300000,"CAM, LM, ST, CM",168,65,22000,2
260823,24,2001-02-12,28400000,"CM, CDM, CB",178,72,39000,4
209888,33,1991-12-16,2400000,"LM, RM, LW",180,72,6000,3
221671,32,1992-08-10,14500000,"CAM, CM",181,74,30000,3
239380,26,1999-06-17,44400000,"LW, LM",179,69,100000,3
241707,26,1999-01-24,39200000,"CM, CDM",189,79,39000,3
239778,26,1999-04-07,10300000,"CM, CAM, CDM",188,78,15000,3
222148,30,1994-12-05,9400000,"CM, CDM",181,75,29000,4
236764,26,1998-09-10,17800000,"CDM, CM",180,69,49000,3
230666,28,1997-04-03,39800000,"ST, CAM",175,73,140000,3
231184,28,1996-09-12,37800000,ST,188,80,52000,4
237329,25,1999-08-20,18800000,"CM, CAM",186,71,83000,3
275298,21,2004-05-03,68500000,"CDM, CM",188,75,43000,4
227528,34,1991-06-15,3200000,ST,180,65,16000,2
273463,24,2001-02-12,38500000,"CDM, CM",176,74,53000,3
259480,23,2001-07-18,39100000,"CAM, CM",185,81,23000,4
224423,29,1995-08-21,4300000,"LB, LM, LW",173,68,13000,3
225782,27,1997-08-29,19000000,"RB, RM, RW",180,71,21000,3
237819,27,1998-06-28,35600000,"CDM, CM",179,73,85000,4
210736,30,1994-08-03,17100000,"LB, LM",176,79,38000,2
203980,32,1992-10-16,28100000,"CAM, ST, RW, CM",183,70,36000,5
251942,25,2000-03-26,16300000,"RB, RM",181,74,25000,3
244270,27,1998-03-12,10700000,"CDM, CM",184,78,38000,4
226370,28,1996-11-07,,"CM, CAM",175,62,15000,3
219985,33,1991-08-24,11100000,"CM, CDM",187,81,33000,3
270964,19,2005-09-23,17100000,"CM, CDM, CAM",191,75,24000,3
245371,24,2001-04-26,80500000,"CAM, CM",171,63,57000,4
266374,24,2001-05-30,10500000,"LM, LB, LW",186,84,16000,3
237712,26,1998-10-03,44400000,ST,178,70,43000,3
225951,30,1994-11-11,25500000,"LW, ST, LM",180,71,13000,4
229862,28,1996-08-01,12100000,"CAM, CM, CDM",178,68,22000,5
208364,32,1992-11-07,13300000,"CB, RB",180,73,22000,3
201455,32,1993-02-15,17100000,"CB, CDM, CM",188,80,40000,3
241461,25,2000-02-29,102000000,"LW, RW, ST, LM",184,77,115000,4
250941,26,1999-02-04,10700000,"LB, LM",180,73,29000,3
212045,30,1994-11-20,5200000,"LB, CB, LM",184,75,13000,2
257876,24,2001-05-04,38000000,"CDM, CM, CB",180,80,39000,3
234112,26,1998-11-17,26600000,"RB, RM",166,68,46000,3
206467,32,1993-03-10,16100000,"ST, CAM, LW",181,82,27000,3
255878,25,2000-02-05,10200000,"RB, RM",174,65,17000,2
228520,31,1994-02-06,7400000,"RM, ST, RW",172,81,24000,5
259789,23,2001-07-30,14400000,"LM, CM, LW",181,70,16000,4
229391,29,1995-07-09,,"CDM, CM",190,83,82000,4
235805,27,1997-10-25,50900000,"RM, LM, ST, RW",175,70,105000,4
232223,29,1996-05-12,,"LB, LM",179,77,80000,3
193348,33,1991-10-10,13500000,"CAM, RW, CM",169,72,28000,4
230234,29,1996-02-29,33000000,"CDM, CM",177,75,24000,4
256107,26,1998-10-08,30200000,"RB, RM",180,77,53000,3
207494,32,1992-12-15,4099999,"CAM, ST, CM",175,65,9000,3
243606,24,2001-02-22,18800000,"LB, LM",170,67,49000,4
205678,35,1990-02-17,12000000,"RM, LM, RW",172,63,40000,4
242380,28,1996-12-21,20800000,"CDM, CM, CB",178,67,15000,3
239361,27,1998-01-28,4300000,"CAM, CM",183,76,10000,3
240753,25,2000-02-16,51400000,"ST, CAM",181,80,46000,3
258714,26,1998-12-07,11300000,"LB, LM",180,78,19000,2
73374,22,2003-05-19,,"ST, CAM, CM",190,80,29000,3
225953,27,1997-10-08,36000000,"LM, LW",171,78,49000,1
205531,31,1994-01-11,4000000,"CM, CAM",181,70,6000,5
268534,22,2003-05-17,16700000,"CM, CDM, CAM",187,81,23000,3
206113,29,1995-07-14,49500000,"LM, RM, ST, CAM",176,77,78000,4
230437,29,1996-02-29,7900000,"CDM, CM",186,74,22000,3
204688,34,1990-09-27,2200000,"CM, CDM",183,83,18000,3
229788,34,1991-05-01,1400000,"CM, CDM",180,82,6000,4
248053,27,1998-05-05,4400000,"LB, LM",173,73,12000,2
192505,32,1993-05-13,57800000,ST,191,94,150000,4
229891,27,1997-11-17,32799999,"RB, LB, RM",183,82,47000,3
241721,26,1999-06-10,87900000,"LW, LM",188,81,79000,4
231227,27,1998-01-15,8600000,"CDM, CM, CB",178,76,25000,3
152908,39,1985-07-09,1300000,"RB, LB, RM",175,65,27000,4
209236,34,1991-04-05,,"CDM, CM",179,76,0,4
227174,27,1997-08-07,32299999,"RB, RM",185,74,100000,3
229984,28,1996-12-21,19000000,"LB, LM",180,77,49000,3
243812,24,2001-01-09,173200000,"RW, ST, RM",174,64,220000,4
263781,24,2001-06-21,32600000,RB,173,74,26000,3
199792,35,1990-06-08,1200000,"CAM, CM",175,68,7000,3
263041,24,2001-05-26,9800000,"LB, LM, CM, LW",180,72,23000,2
226491,28,1997-06-05,16200000,"LB, LM",180,73,52000,3
251615,25,1999-08-16,35300000,"LB, LM",182,80,14000,2
261616,23,2002-05-16,23100000,"LB, LM",174,68,21000,2
190815,35,1990-03-09,5900000,"CB, LB",180,72,23000,3
262525,27,1997-12-09,6200000,"CM, CAM",177,72,39000,3
191627,31,1993-07-18,2900000,"CM, CDM",178,73,22000,4
239028,26,1998-09-20,12600000,"LM, LW, RM",175,75,26000,4
253109,26,1998-11-19,31700000,"CM, CDM, CAM",185,75,26000,2
230899,27,1997-10-20,77400000,"ST, CAM",174,71,105000,4
240130,27,1998-01-18,102000000,CB,186,79,210000,3
214040,34,1991-02-22,1500000,"LB, LM",174,78,15000,3
226376,30,1995-01-11,37400000,"CAM, RM, CM",171,67,36000,2
233061,28,1996-11-30,9900000,"LW, LM, ST",180,69,26000,3
244874,24,2001-05-14,5900000,"CM, CDM, CAM",186,76,4000,3
199564,33,1992-02-07,8500000,"CDM, CM",178,68,75000,3
205452,32,1993-03-03,90200000,CB,190,85,260000,3
221363,28,1997-04-18,15800000,"CAM, CM",184,76,31000,3
209620,30,1994-07-02,14300000,"LB, LM",180,73,29000,4
253396,22,2002-12-18,85900000,"RM, ST, LM, RW",173,75,63000,3
247030,31,1994-05-04,7400000,"CM, CDM",172,66,25000,4
198657,32,1993-03-06,7400000,RB,172,69,33000,3
253473,23,2001-08-21,50400000,"CDM, CM",181,76,37000,3
243282,25,1999-11-22,36500000,"LM, CAM, RM, LW",183,68,41000,2
219789,33,1992-01-27,18000000,"RB, RM",175,64,53000,3
246928,26,1999-02-14,29400000,"CM, CDM, CAM",178,70,31000,3
215998,35,1990-01-12,3200000,"CM, CAM, RM",182,67,14000,3
254159,32,1993-05-25,,"LM, LB, LW",188,81,0,4
253908,26,1999-04-26,4700000,"CM, ST",173,71,11000,4
239613,28,1997-04-21,12000000,"CM, CAM, CDM",187,77,6000,2
272926,19,2006-02-02,47300000,"CM, CDM, CAM",186,74,57000,3
204105,33,1991-10-03,7800000,"RB, RM",178,78,23000,3
244622,27,1998-05-25,37500000,"ST, LM, CAM",177,69,27000,3
235926,27,1998-03-10,10200000,"CM, CAM, RM",171,65,18000,4
205726,32,1992-09-07,3600000,"CM, CDM",175,66,8000,3
226517,31,1994-02-18,11700000,"CM, CAM",178,74,16000,3
216036,35,1990-01-13,863000,"LB, CB",178,79,8000,3
212476,31,1994-03-15,14500000,"CM, CDM, CAM",178,71,33000,5
208670,32,1993-03-19,,"RM, CAM, RW",181,65,0,2
237383,26,1999-04-13,150100000,CB,190,75,63000,2
186190,34,1990-08-29,1200000,LB,176,67,8000,3
252802,24,2000-12-25,57300000,"CB, RB",190,79,48000,2
232839,27,1998-03-24,11300000,"LB, CB, LM",182,77,22000,3
274915,20,2004-12-29,22100000,"LB, LM",183,75,37000,2
253162,25,2000-06-18,,"CDM, CM",184,79,5000,3
190972,34,1990-07-13,5300000,"RM, LM, RW",173,71,19000,4
238235,25,2000-02-29,3500000,"CDM, RW, RM",174,72,17000,4
211378,32,1993-03-07,7900000,"CM, CDM",189,74,24000,3
262842,22,2003-02-16,38200000,"CAM, CM",172,68,71000,4
231390,28,1997-02-06,6300000,"LM, CM, CAM, LW",178,70,9000,4
226790,28,1996-12-16,12400000,"CDM, CM, CAM",183,74,35000,4
237043,26,1998-09-07,,"RM, LM, RW",176,70,0,4
238067,25,1999-07-02,,"RM, RW, ST",190,79,42000,2
210697,31,1994-03-10,27800000,"CDM, CM",187,77,125000,3
262411,28,1996-09-11,6000000,"CM, CDM",186,73,16000,3
193301,34,1991-05-28,14500000,ST,175,73,31000,4
244287,26,1998-07-02,5400000,"RB, RM",183,77,9000,2
212096,32,1993-04-07,28100000,"LM, CAM, LW",180,80,37000,2
216475,37,1987-07-23,3100000,"ST, LM, LW",180,70,21000,4
225439,28,1997-06-29,17900000,"CM, CDM",183,75,47000,3
259240,21,2004-02-06,70400000,"CDM, CM",182,70,58000,4
235997,26,1999-02-03,39200000,"CM, CDM",165,64,30000,3
216385,35,1990-05-22,968000,"CDM, CB, CM",173,73,12000,3
184941,36,1988-12-19,5500000,"ST, CAM",169,65,25000,4
258683,24,2001-03-17,20400000,"CM, CDM, CAM",186,77,30000,3
243580,25,2000-02-16,,ST,175,79,77000,4
237239,29,1995-07-02,8000000,"CAM, CM, LM",172,64,18000,4
244205,27,1997-12-01,11200000,"ST, LW, RW, CAM",174,82,21000,3
232440,27,1997-07-31,19000000,"LB, LM",178,70,30000,2
246885,26,1998-09-14,6800000,"CM, CDM, RB",177,73,20000,2
246147,23,2001-10-01,85900000,"RM, CAM, RW",181,80,47000,5
258976,24,2000-11-09,14200000,"LB, RB, LM",178,72,33000,3
204970,32,1993-01-26,12000000,"ST, RW, CAM",181,70,29000,3
256948,23,2002-01-30,72300000,"LM, LW",179,73,33000,4
255925,24,2000-11-22,15300000,"LM, RW, RM, LW",166,60,12000,3
209846,32,1993-02-28,12800000,"LB, LM",184,83,29000,2
277439,23,2002-01-23,28800000,"CDM, CM, CB",184,77,17000,3
251852,23,2002-01-18,69200000,"RM, LW, CAM, RW",180,77,48000,4
242664,26,1999-06-27,36400000,"RM, LM, RW",180,72,50000,4
193283,33,1991-09-03,3600000,CDM,182,79,22000,3
212501,30,1995-04-15,12100000,"CM, CDM, CB",188,83,30000,4
224030,27,1997-12-04,17600000,"CM, CDM",167,58,42000,3
232999,26,1999-02-14,38500000,"CDM, CM",175,72,72000,3
205633,36,1989-04-09,1100000,"CAM, CM",182,77,10000,4
270670,22,2002-11-28,16200000,"CAM, LW, CDM, CM",183,79,23000,3
230250,29,1996-02-29,10600000,"CDM, CM",177,78,20000,2
260466,26,1999-01-26,22700000,"CDM, CM",183,77,45000,3
244399,27,1998-01-25,10200000,"CM, CDM, CAM",173,67,15000,4
221908,28,1996-09-30,4700000,"ST, LM, CAM",178,75,8000,5
208920,30,1995-02-18,55500000,"CB, LB, LM",180,75,145000,3
235374,31,1993-11-29,17000000,"RB, RM",174,67,34000,3
255928,23,2001-10-30,18000000,"CDM, CM",183,75,35000,5
205566,32,1992-07-05,6600000,LB,171,65,66000,2
230241,29,1996-02-29,20000000,"LB, RB, CB, LM",165,62,25000,3
266097,24,2001-01-26,48400000,"RM, LM, CAM, RW",173,71,18000,3
259716,23,2002-02-12,26600000,"LB, CM, LM",178,72,34000,4
244634,24,2001-04-11,11500000,"CM, CDM, CAM",188,85,32000,3
207790,30,1994-11-10,12400000,"RB, CB, CDM",184,84,44000,3
215270,33,1992-06-20,16500000,"CAM, ST, LM",172,70,20000,3
172522,36,1989-05-31,780000,"CM, CDM",181,74,8000,3
229723,29,1996-01-01,20000000,"CM, CDM",180,68,67000,4
241856,26,1999-01-12,29400000,"CM, CDM",178,75,31000,3
263617,24,2001-02-08,47200000,"CDM, CM, CB",180,70,34000,3
213242,31,1994-02-04,5100000,"CDM, CM, CB",182,78,31000,3
244889,26,1998-09-16,24700000,"CDM, CM",182,76,26000,3
230384,29,1996-02-29,53600000,"CAM, ST, CM",180,75,40000,4
271121,23,2001-11-14,32600000,"LB, LM",183,77,45000,3
232498,30,1994-12-27,52500000,"CAM, RM, ST, CM",169,71,35000,3
198451,37,1988-06-06,5000000,"CAM, LM, RM, CM",178,71,23000,3
204612,30,1994-07-07,2900000,"CM, CDM",188,80,5000,3
254789,25,2000-03-09,13400000,"CAM, CM",190,70,18000,3
257866,25,2000-01-11,11400000,"RM, CAM, ST, RW",168,71,9000,3
254796,23,2002-03-10,57800000,"RW, RM",182,75,115000,3
203864,32,1993-04-02,2700000,"CM, CDM",182,77,15000,3
208480,31,1994-01-18,2900000,"CM, CDM",180,72,15000,3
203362,30,1994-08-04,9100000,"RM, LM, CAM, RW",178,72,24000,4
228708,29,1996-05-10,12600000,CB,183,78,20000,3
233585,26,1998-11-07,8500000,"CAM, LM, LB, CM",178,73,6000,3
277179,22,2003-05-11,96800000,"CAM, CM, LW, ST",174,64,80000,4
216547,32,1993-05-17,45600000,"CAM, ST, LM",172,66,57000,2
226537,31,1994-06-15,13500000,"ST, CAM, CM",183,88,30000,4
190199,33,1991-08-06,2200000,"CM, CDM",178,78,9000,4
275976,27,1998-04-27,13200000,"CM, CDM",164,65,22000,3
260876,22,2003-06-26,11900000,"CM, CDM, CAM",192,77,14000,3
277283,20,2005-04-11,24200000,"CDM, RB, LB, RM",181,76,47000,4
230184,25,2000-02-29,36800000,"LB, LM",168,65,30000,3
211256,32,1992-08-31,18100000,"LB, LM",172,65,23000,2
239977,25,2000-01-01,32799999,"RW, RM",175,69,82000,5
243586,32,1993-06-25,35700000,ST,182,76,44000,2
173030,37,1988-04-26,1300000,"CAM, ST, CM",180,79,12000,4
228595,30,1995-01-09,9400000,"CM, CDM",184,81,32000,4
226045,30,1994-08-15,,"LB, LM, LW",176,73,0,3
246297,25,1999-11-17,21800000,"CAM, CM",185,81,15000,3
230431,29,1996-02-29,19800000,"CDM, CM",187,85,26000,3
244257,24,2000-07-11,74600000,ST,181,79,43000,4
245058,29,1996-03-26,8000000,"CAM, CM",173,65,23000,5
236629,28,1997-04-29,7600000,"LB, LM",183,78,17000,3
202078,34,1990-07-19,3900000,"CM, CDM",175,77,9000,2
242534,25,2000-01-20,11400000,"CDM, CM",176,68,19000,4
253306,24,2001-04-11,45400000,"CDM, CM",182,77,69000,3
192451,36,1989-05-20,656000,"CM, CAM, LW",183,74,3000,3
234457,29,1995-11-09,3200000,"CDM, CM",176,70,12000,4
230417,25,2000-02-29,8600000,"CDM, CM",179,76,21000,3
258371,27,1998-04-10,23900000,"LB, LM",174,70,24000,1
241236,25,2000-01-07,52300000,"RM, LM, RW",185,79,76000,5
253287,27,1997-08-11,8300000,"CDM, CM",171,67,15000,4
237681,24,2001-06-04,94600000,"RM, RW",173,64,46000,4
264309,20,2005-02-25,127100000,"RM, CAM, RW",175,70,125000,3
220093,31,1994-01-09,9500000,"CB, RB",187,72,25000,3
262088,22,2003-04-10,47300000,"CAM, LM, CM",178,71,28000,4
264652,22,2002-09-02,118400000,"LW, RW, LM",188,70,110000,4
213209,29,1995-07-24,2400000,"CDM, CM",175,68,6000,5
244973,24,2000-10-26,,"CM, CAM, CDM",180,68,0,3
199189,31,1993-12-05,16200000,"CM, CAM",186,76,90000,5
208919,29,1995-12-16,21000000,"LW, ST, RW, LM",169,62,12000,3
232487,32,1993-02-09,21300000,"CDM, CM",178,77,95000,4
271400,25,2000-06-28,55300000,"LM, LW",168,63,45000,2
226096,29,1995-10-27,8500000,"RW, RM, CM",169,74,21000,2
200759,32,1992-12-23,4000000,"LB, CM, LM, LW",178,72,27000,2
236883,27,1998-07-01,2800000,"CM, LM, RM, CAM",181,72,7000,4
230239,29,1996-02-29,7600000,"CDM, CM",177,72,23000,4
192636,35,1990-05-15,2500000,"CM, CDM",183,74,6000,3
214436,30,1994-08-25,8400000,CB,178,76,19000,3
232905,32,1993-03-09,12800000,"RM, RW",176,66,27000,4
215531,32,1993-01-29,4800000,"RM, CM, RW",177,75,16000,3
226797,37,1987-07-24,3600000,"CAM, LM, CM",171,74,13000,4
257290,25,2000-01-03,24000000,"RB, RM",179,66,82000,4
220714,29,1996-06-11,7200000,"CM, CAM, CDM",197,80,27000,3
227678,27,1997-10-23,60200000,"CB, RB, RM",183,77,120000,3
224982,28,1996-08-06,6700000,"CAM, CM",182,76,6000,4
271145,24,2000-08-21,17400000,"LB, LM",188,79,24000,3
236075,29,1996-02-29,5900000,"LB, LM",187,76,20000,4
245035,24,2000-07-23,9900000,"CDM, CM",171,72,4000,4
236898,28,1997-01-06,,"CM, CDM",183,78,39000,4
251011,29,1996-03-05,12000000,"CM, CDM, CAM",178,75,9000,4
229010,28,1996-11-15,,"CAM, CM, LM, ST",185,81,0,3
246685,25,1999-12-31,17800000,"LB, LM",182,70,47000,2
258208,26,1998-10-07,4400000,"LM, CAM, ST, LW",175,70,7000,3
204497,31,1993-08-27,10200000,"CAM, CM",175,74,28000,3
245253,25,2000-01-03,29100000,"CM, CDM, CAM",174,67,19000,3
254551,24,2000-10-31,39100000,ST,176,71,35000,3
213613,30,1995-01-11,2900000,"CM, CDM",185,80,6000,3
241852,25,1999-07-07,84600000,"RM, RW",170,67,65000,3
254142,26,1999-04-27,6600000,"CDM, CM",182,77,5000,3
231677,27,1997-10-31,,"LM, LW, ST",186,70,88000,3
255487,32,1992-08-09,2600000,"CDM, CM, CAM",185,74,14000,2
226110,30,1995-05-29,43100000,"RM, ST, RW",183,73,47000,2
234943,28,1997-03-16,9400000,"CM, CAM, CDM",185,77,27000,4
245209,26,1999-05-31,18500000,"CDM, CM",170,63,26000,2
248050,23,2002-01-12,12600000,"LB, LM",178,71,37000,3
211748,31,1993-07-03,6000000,"CDM, CM, CAM",183,75,17000,4
242725,26,1999-03-13,12200000,"CM, CAM",189,84,20000,4
235883,25,2000-05-18,13800000,LB,178,70,58000,3
234236,29,1996-01-24,91800000,ST,191,87,135000,3
245538,30,1995-01-20,10500000,ST,170,63,51000,5
248166,25,1999-08-18,5500000,"CM, CDM",179,75,9000,3
239482,27,1997-10-22,46800000,"LM, LW",179,62,52000,3
234171,28,1997-05-22,26600000,"RM, CAM, RB, RW",183,79,52000,4
225475,31,1994-03-27,7000000,"CDM, CM, CAM",188,77,20000,4
268756,32,1993-03-10,2800000,"CM, CAM",177,73,3000,3
219951,29,1996-04-12,3800000,CM,183,73,6000,3
224309,30,1994-07-06,14700000,"CM, CDM, CB",184,74,30000,4
189271,34,1991-05-13,5200000,"CM, CDM",176,74,19000,4
257400,21,2003-10-06,24200000,"CM, CDM",172,69,50000,3
259233,22,2003-01-19,46800000,CM,185,73,26000,4
206006,33,1992-02-12,938000,"LB, LM",172,63,6000,2
226508,27,1997-11-05,10000000,"LB, LM",171,62,25000,3
229343,36,1989-03-31,844000,"LB, LM",172,62,7000,3
193254,38,1987-02-24,2000000,"RB, RM",189,82,23000,3
252935,26,1998-11-08,42100000,"CAM, ST",166,66,34000,3
257057,23,2001-08-16,45400000,"CDM, CM",192,76,85000,4
255074,24,2000-08-21,30700000,"CAM, CM, CDM",182,74,20000,2
246430,25,2000-01-28,72800000,ST,190,88,135000,4
236987,25,1999-11-23,81000000,"CDM, CM",184,68,125000,3
243646,23,2001-07-08,9100000,"CM, RW, LW, CAM",184,77,34000,3
270039,20,2004-08-06,36300000,"LM, LB, RM",179,73,36000,3
262118,22,2002-11-12,66200000,"RB, LB, RM",181,71,95000,4
259307,22,2003-05-19,49400000,"RB, RM",178,74,90000,3
241390,25,1999-09-24,,"LM, LW, CM",184,80,45000,4
214006,33,1992-02-24,2600000,"RM, RB, RW",171,67,17000,3
268802,21,2003-08-03,12400000,"CM, CDM, LM, CAM",180,72,55000,4
